<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XTZ.V,D,20180906,000000,1.33,1.33,1.2,1.22,0,0
XTZ.V,D,20180907,000000,1.23,1.26,1.21,1.22,0,0
XTZ.V,D,20180908,000000,1.22,1.25,1.14,1.14,0,0
XTZ.V,D,20180909,000000,1.14,1.24,1.11,1.22,0,0
XTZ.V,D,20180910,000000,1.22,1.48,1.17,1.37,0,0
XTZ.V,D,20180911,000000,1.37,1.52,1.25,1.33,0,0
XTZ.V,D,20180912,000000,1.33,1.33,1.15,1.23,0,0
XTZ.V,D,20180913,000000,1.23,1.33,1.23,1.32,0,0
XTZ.V,D,20180914,000000,1.32,1.68,1.28,1.57,0,0
XTZ.V,D,20180915,000000,1.57,1.77,1.52,1.66,0,0
XTZ.V,D,20180916,000000,1.66,1.7,1.54,1.63,0,0
XTZ.V,D,20180917,000000,1.63,1.71,1.43,1.52,0,0
XTZ.V,D,20180918,000000,1.52,1.58,1.41,1.54,0,0
XTZ.V,D,20180919,000000,1.58,1.59,1.47,1.54,0,0
XTZ.V,D,20180920,000000,1.54,1.69,1.49,1.69,0,0
XTZ.V,D,20180921,000000,1.69,1.8,1.64,1.69,0,0
XTZ.V,D,20180922,000000,1.69,1.74,1.6,1.65,0,0
XTZ.V,D,20180923,000000,1.65,1.79,1.64,1.68,0,0
XTZ.V,D,20180924,000000,1.68,1.78,1.52,1.65,0,0
XTZ.V,D,20180925,000000,1.65,1.67,1.45,1.46,0,0
XTZ.V,D,20180926,000000,1.46,1.6,1.45,1.46,0,0
XTZ.V,D,20180927,000000,1.46,1.62,1.38,1.47,0,0
XTZ.V,D,20180928,000000,1.47,1.65,1.4,1.45,0,0
XTZ.V,D,20180929,000000,1.45,1.6,1.39,1.46,0,0
XTZ.V,D,20180930,000000,1.46,1.58,1.42,1.43,0,0
XTZ.V,D,20181001,000000,1.43,1.56,1.33,1.36,0,0
XTZ.V,D,20181002,000000,1.36,1.52,1.3,1.34,0,0
XTZ.V,D,20181003,000000,1.34,1.45,1.3,1.32,0,0
XTZ.V,D,20181004,000000,1.32,1.47,1.28,1.31,0,0
XTZ.V,D,20181005,000000,1.31,1.46,1.29,1.34,0,0
XTZ.V,D,20181006,000000,1.46,1.47,1.31,1.37,0,0
XTZ.V,D,20181007,000000,1.37,1.43,1.3,1.34,0,0
XTZ.V,D,20181008,000000,1.34,1.43,1.3,1.38,0,0
XTZ.V,D,20181009,000000,1.38,1.59,1.35,1.48,0,0
XTZ.V,D,20181010,000000,1.48,1.59,1.33,1.41,0,0
XTZ.V,D,20181011,000000,1.41,1.5,1.24,1.28,0,0
XTZ.V,D,20181012,000000,1.28,1.42,1.2,1.25,0,0
XTZ.V,D,20181013,000000,1.25,1.29,1.19,1.25,0,0
XTZ.V,D,20181014,000000,1.25,1.31,1.19,1.24,0,0
XTZ.V,D,20181015,000000,1.24,1.35,1.21,1.35,0,0
XTZ.V,D,20181016,000000,1.35,1.52,1.33,1.46,0,0
XTZ.V,D,20181017,000000,1.46,1.47,1.36,1.38,0,0
XTZ.V,D,20181018,000000,1.38,1.44,1.32,1.33,0,0
XTZ.V,D,20181019,000000,1.33,1.34,1.26,1.31,0,0
XTZ.V,D,20181020,000000,1.31,1.41,0.9319,1.32,0,0
XTZ.V,D,20181021,000000,1.31,1.37,1.31,1.36,0,0
XTZ.V,D,20181022,000000,1.36,1.42,1.34,1.42,0,0
XTZ.V,D,20181023,000000,1.42,1.43,1.35,1.37,0,0
XTZ.V,D,20181024,000000,1.37,1.38,1.3,1.35,0,0
XTZ.V,D,20181025,000000,1.35,1.35,1.29,1.34,0,0
XTZ.V,D,20181026,000000,1.34,1.38,1.28,1.29,0,0
XTZ.V,D,20181027,000000,1.29,1.37,1.29,1.36,0,0
XTZ.V,D,20181028,000000,1.36,1.36,1.3,1.32,0,0
XTZ.V,D,20181029,000000,1.32,1.35,1.27,1.29,0,0
XTZ.V,D,20181030,000000,1.29,1.39,1.27,1.3,0,0
XTZ.V,D,20181031,000000,1.3,1.32,1.26,1.29,0,0
XTZ.V,D,20181101,000000,1.29,1.36,1.27,1.31,0,0
XTZ.V,D,20181102,000000,1.31,1.35,1.29,1.31,0,0
XTZ.V,D,20181103,000000,1.31,1.35,1.17,1.35,0,0
XTZ.V,D,20181104,000000,1.35,1.37,1.25,1.33,0,0
XTZ.V,D,20181105,000000,1.33,1.44,1.26,1.33,0,0
XTZ.V,D,20181106,000000,1.33,1.37,1.24,1.32,0,0
XTZ.V,D,20181107,000000,1.32,1.37,1.26,1.32,0,0
XTZ.V,D,20181108,000000,1.32,1.33,1.26,1.26,0,0
XTZ.V,D,20181109,000000,1.26,1.33,1.24,1.3,0,0
XTZ.V,D,20181110,000000,1.3,1.37,1.24,1.24,0,0
XTZ.V,D,20181111,000000,1.24,1.35,1.24,1.26,0,0
XTZ.V,D,20181112,000000,1.26,1.32,1.17,1.26,0,0
XTZ.V,D,20181113,000000,1.26,1.27,1.23,1.27,0,0
XTZ.V,D,20181114,000000,1.27,1.28,1.07,1.12,0,0
XTZ.V,D,20181115,000000,1.12,1.17,1.05,1.09,0,0
XTZ.V,D,20181116,000000,1.09,1.15,1.04,1.11,0,0
XTZ.V,D,20181117,000000,1.11,1.15,0.992,1.03,0,0
XTZ.V,D,20181118,000000,1.03,1.11,0.8982,0.9934,0,0
XTZ.V,D,20181119,000000,0.9934,1.07,0.747,0.7477,0,0
XTZ.V,D,20181120,000000,0.7474,0.9234,0.6655,0.6902,0,0
XTZ.V,D,20181121,000000,0.6897,0.7864,0.5911,0.6817,0,0
XTZ.V,D,20181122,000000,0.6818,0.7644,0.6054,0.6806,0,0
XTZ.V,D,20181123,000000,0.6804,0.7459,0.5699,0.6361,0,0
XTZ.V,D,20181124,000000,0.6358,0.6604,0.5211,0.5631,0,0
XTZ.V,D,20181125,000000,0.5628,0.619,0.4748,0.5798,0,0
XTZ.V,D,20181126,000000,0.5799,0.6285,0.5234,0.5584,0,0
XTZ.V,D,20181127,000000,0.5584,0.5866,0.5052,0.5613,0,0
XTZ.V,D,20181128,000000,0.5614,0.5982,0.5518,0.5713,0,0
XTZ.V,D,20181129,000000,0.5713,0.6045,0.492,0.5848,0,0
XTZ.V,D,20181130,000000,0.5848,0.5849,0.4799,0.4949,0,0
XTZ.V,D,20181201,000000,0.4951,0.5277,0.4723,0.5185,0,0
XTZ.V,D,20181202,000000,0.5185,0.5552,0.482,0.4961,0,0
XTZ.V,D,20181203,000000,0.4961,0.5106,0.4349,0.4398,0,0
XTZ.V,D,20181204,000000,0.4399,0.4939,0.4173,0.4381,0,0
XTZ.V,D,20181205,000000,0.438,0.488,0.3832,0.3911,0,0
XTZ.V,D,20181206,000000,0.3908,0.4733,0.3307,0.365,0,0
XTZ.V,D,20181207,000000,0.365,0.4124,0.3151,0.3659,0,0
XTZ.V,D,20181208,000000,0.3661,0.4387,0.3637,0.4029,0,0
XTZ.V,D,20181209,000000,0.4025,0.4562,0.39,0.3965,0,0
XTZ.V,D,20181210,000000,0.3962,0.4243,0.3526,0.3566,0,0
XTZ.V,D,20181211,000000,0.3566,0.4024,0.3503,0.3708,0,0
XTZ.V,D,20181212,000000,0.3708,0.448,0.3669,0.4152,0,0
XTZ.V,D,20181213,000000,0.4153,0.4434,0.3745,0.3748,0,0
XTZ.V,D,20181214,000000,0.3745,0.3905,0.3302,0.3808,0,0
XTZ.V,D,20181215,000000,0.3808,0.4044,0.38,0.3927,0,0
XTZ.V,D,20181216,000000,0.3926,0.4204,0.3859,0.4075,0,0
XTZ.V,D,20181217,000000,0.4076,0.4438,0.3922,0.4164,0,0
XTZ.V,D,20181218,000000,0.4168,0.4752,0.4112,0.4537,0,0
XTZ.V,D,20181219,000000,0.4532,0.5052,0.4467,0.4599,0,0
XTZ.V,D,20181220,000000,0.4598,0.5321,0.4408,0.4807,0,0
XTZ.V,D,20181221,000000,0.4808,0.5477,0.4505,0.4742,0,0
XTZ.V,D,20181222,000000,0.4741,0.5065,0.4546,0.4695,0,0
XTZ.V,D,20181223,000000,0.4694,0.56,0.4681,0.5245,0,0
XTZ.V,D,20181224,000000,0.5245,0.5999,0.5144,0.5348,0,0
XTZ.V,D,20181225,000000,0.5347,0.5402,0.4711,0.4711,0,0
XTZ.V,D,20181226,000000,0.4714,0.54,0.4347,0.5195,0,0
XTZ.V,D,20181227,000000,0.5158,0.5378,0.4525,0.4602,0,0
XTZ.V,D,20181228,000000,0.4602,0.5387,0.431,0.5094,0,0
XTZ.V,D,20181229,000000,0.506,0.5378,0.4936,0.5199,0,0
XTZ.V,D,20181230,000000,0.5199,0.5313,0.4774,0.5036,0,0
XTZ.V,D,20181231,000000,0.5036,0.5292,0.4501,0.4606,0,0
XTZ.V,D,20190101,000000,0.4606,0.4949,0.4423,0.4589,0,0
XTZ.V,D,20190102,000000,0.4589,0.4964,0.4417,0.4901,0,0
XTZ.V,D,20190103,000000,0.4901,0.5028,0.4641,0.4714,0,0
XTZ.V,D,20190104,000000,0.4714,0.5013,0.4544,0.4712,0,0
XTZ.V,D,20190105,000000,0.4712,0.5043,0.4643,0.4809,0,0
XTZ.V,D,20190106,000000,0.4809,0.5102,0.4513,0.4882,0,0
XTZ.V,D,20190107,000000,0.4882,0.54,0.4681,0.4844,0,0
XTZ.V,D,20190108,000000,0.4844,0.5475,0.4632,0.495,0,0
XTZ.V,D,20190109,000000,0.495,0.5398,0.4802,0.4978,0,0
XTZ.V,D,20190110,000000,0.4978,0.5244,0.4415,0.4528,0,0
XTZ.V,D,20190111,000000,0.4528,0.463,0.4364,0.4464,0,0
XTZ.V,D,20190112,000000,0.4464,0.4515,0.4136,0.4285,0,0
XTZ.V,D,20190113,000000,0.4285,0.4362,0.383,0.3841,0,0
XTZ.V,D,20190114,000000,0.3841,0.4371,0.3841,0.4267,0,0
XTZ.V,D,20190115,000000,0.4267,0.4352,0.4003,0.4089,0,0
XTZ.V,D,20190116,000000,0.4089,0.4435,0.4001,0.4273,0,0
XTZ.V,D,20190117,000000,0.4273,0.4397,0.4181,0.4242,0,0
XTZ.V,D,20190118,000000,0.4242,0.4513,0.4172,0.4376,0,0
XTZ.V,D,20190119,000000,0.4376,0.4674,0.4102,0.4412,0,0
XTZ.V,D,20190120,000000,0.4412,0.4482,0.4177,0.4291,0,0
XTZ.V,D,20190121,000000,0.429,0.4416,0.4044,0.4229,0,0
XTZ.V,D,20190122,000000,0.4226,0.45,0.3872,0.4213,0,0
XTZ.V,D,20190123,000000,0.4213,0.4454,0.3995,0.4173,0,0
XTZ.V,D,20190124,000000,0.4173,0.4448,0.3967,0.4269,0,0
XTZ.V,D,20190125,000000,0.4267,0.4364,0.4,0.4111,0,0
XTZ.V,D,20190126,000000,0.4111,0.42,0.4028,0.4104,0,0
XTZ.V,D,20190127,000000,0.4104,0.4371,0.391,0.391,0,0
XTZ.V,D,20190128,000000,0.391,0.4027,0.362,0.3777,0,0
XTZ.V,D,20190129,000000,0.3777,0.3848,0.3553,0.3698,0,0
XTZ.V,D,20190130,000000,0.3698,0.3913,0.3626,0.3748,0,0
XTZ.V,D,20190131,000000,0.3748,0.3997,0.3693,0.3758,0,0
XTZ.V,D,20190201,000000,0.3758,0.3942,0.3693,0.3898,0,0
XTZ.V,D,20190202,000000,0.3898,0.3911,0.3702,0.3702,0,0
XTZ.V,D,20190203,000000,0.3702,0.427,0.3618,0.3688,0,0
XTZ.V,D,20190204,000000,0.3684,0.403,0.3575,0.3684,0,0
XTZ.V,D,20190205,000000,0.3684,0.3848,0.363,0.3712,0,0
XTZ.V,D,20190206,000000,0.3712,0.3782,0.351,0.3629,0,0
XTZ.V,D,20190207,000000,0.3629,0.3965,0.3576,0.3635,0,0
XTZ.V,D,20190208,000000,0.3635,0.409,0.3494,0.3811,0,0
XTZ.V,D,20190209,000000,0.3811,0.3989,0.3747,0.3793,0,0
XTZ.V,D,20190210,000000,0.3794,0.4085,0.3656,0.3771,0,0
XTZ.V,D,20190211,000000,0.3771,0.4002,0.3745,0.3824,0,0
XTZ.V,D,20190212,000000,0.3819,0.3899,0.3746,0.3826,0,0
XTZ.V,D,20190213,000000,0.3826,0.4047,0.3826,0.3951,0,0
XTZ.V,D,20190214,000000,0.3951,0.4573,0.3937,0.4236,0,0
XTZ.V,D,20190215,000000,0.4236,0.4633,0.416,0.4495,0,0
XTZ.V,D,20190216,000000,0.4495,0.67,0.4207,0.4333,0,0
XTZ.V,D,20190217,000000,0.4333,0.4696,0.4276,0.4297,0,0
XTZ.V,D,20190218,000000,0.4297,0.48,0.4297,0.4665,0,0
XTZ.V,D,20190219,000000,0.4665,0.4783,0.4351,0.4435,0,0
XTZ.V,D,20190220,000000,0.4435,0.48,0.44,0.478,0,0
XTZ.V,D,20190221,000000,0.4783,0.4783,0.425,0.436,0,0
XTZ.V,D,20190222,000000,0.436,0.4746,0.4305,0.438,0,0
XTZ.V,D,20190223,000000,0.438,0.4579,0.4345,0.4499,0,0
XTZ.V,D,20190224,000000,0.4499,0.4721,0.4201,0.4306,0,0
XTZ.V,D,20190225,000000,0.4303,0.4401,0.4162,0.424,0,0
XTZ.V,D,20190226,000000,0.4232,0.4324,0.3908,0.3975,0,0
XTZ.V,D,20190227,000000,0.4049,0.4237,0.3952,0.4028,0,0
XTZ.V,D,20190228,000000,0.4028,0.4393,0.4018,0.4061,0,0
XTZ.V,D,20190301,000000,0.4061,0.4388,0.4045,0.405,0,0
XTZ.V,D,20190302,000000,0.4054,0.4149,0.3923,0.3995,0,0
XTZ.V,D,20190303,000000,0.3995,0.4084,0.3961,0.403,0,0
XTZ.V,D,20190304,000000,0.403,0.4089,0.3916,0.4022,0,0
XTZ.V,D,20190305,000000,0.4039,0.437,0.3972,0.4291,0,0
XTZ.V,D,20190306,000000,0.4292,0.4332,0.4057,0.4129,0,0
XTZ.V,D,20190307,000000,0.4129,0.4298,0.4002,0.4104,0,0
XTZ.V,D,20190308,000000,0.4104,0.4296,0.3701,0.3995,0,0
XTZ.V,D,20190309,000000,0.3995,0.4303,0.3971,0.409,0,0
XTZ.V,D,20190310,000000,0.4109,0.4864,0.4109,0.4414,0,0
XTZ.V,D,20190311,000000,0.4414,0.4843,0.4413,0.4423,0,0
XTZ.V,D,20190312,000000,0.4423,0.4711,0.4266,0.4557,0,0
XTZ.V,D,20190313,000000,0.4557,0.4709,0.435,0.4513,0,0
XTZ.V,D,20190314,000000,0.4513,0.4539,0.4349,0.4461,0,0
XTZ.V,D,20190315,000000,0.446,0.4536,0.4378,0.4451,0,0
XTZ.V,D,20190316,000000,0.4451,0.5214,0.4272,0.4987,0,0
XTZ.V,D,20190317,000000,0.4987,0.5391,0.4803,0.492,0,0
XTZ.V,D,20190318,000000,0.492,0.507,0.4774,0.4886,0,0
XTZ.V,D,20190319,000000,0.4891,0.5746,0.4857,0.562,0,0
XTZ.V,D,20190320,000000,0.5617,0.6792,0.5515,0.6409,0,0
XTZ.V,D,20190321,000000,0.6409,0.8202,0.6035,0.8111,0,0
XTZ.V,D,20190322,000000,0.8111,0.8299,0.6986,0.7687,0,0
XTZ.V,D,20190323,000000,0.7687,0.8249,0.686,0.7075,0,0
XTZ.V,D,20190324,000000,0.7075,0.7293,0.664,0.6713,0,0
XTZ.V,D,20190325,000000,0.6714,0.735,0.6602,0.6917,0,0
XTZ.V,D,20190326,000000,0.6917,0.7091,0.6513,0.6678,0,0
XTZ.V,D,20190327,000000,0.6678,0.7164,0.6608,0.7153,0,0
XTZ.V,D,20190328,000000,0.7152,0.8078,0.7111,0.784,0,0
XTZ.V,D,20190329,000000,0.784,0.9455,0.78,0.9288,0,0
XTZ.V,D,20190330,000000,0.9288,0.9473,0.8616,0.9228,0,0
XTZ.V,D,20190331,000000,0.9229,1.12,0.9229,1.08,0,0
XTZ.V,D,20190401,000000,1.08,1.08,0.9629,1.02,0,0
XTZ.V,D,20190402,000000,1.02,1.02,0.9218,1.02,0,0
XTZ.V,D,20190403,000000,1.02,1.05,0.937,0.937,0,0
XTZ.V,D,20190404,000000,0.937,1.02,0.8267,0.8634,0,0
XTZ.V,D,20190405,000000,0.8634,1.05,0.8418,1.01,0,0
XTZ.V,D,20190406,000000,1.01,1.05,0.9695,0.9801,0,0
XTZ.V,D,20190407,000000,0.9801,0.9955,0.9576,0.9787,0,0
XTZ.V,D,20190408,000000,0.9787,1,0.9054,0.9073,0,0
XTZ.V,D,20190409,000000,0.9073,0.9936,0.891,0.9521,0,0
XTZ.V,D,20190410,000000,0.9547,1.02,0.9333,1,0,0
XTZ.V,D,20190411,000000,1,1.02,0.927,0.9326,0,0
XTZ.V,D,20190412,000000,0.9326,0.9821,0.9108,0.9649,0,0
XTZ.V,D,20190413,000000,0.9647,0.9854,0.9588,0.9826,0,0
XTZ.V,D,20190414,000000,0.9826,1.15,0.9582,1.13,0,0
XTZ.V,D,20190415,000000,1.13,1.22,1.04,1.05,0,0
XTZ.V,D,20190416,000000,1.05,1.18,1.03,1.16,0,0
XTZ.V,D,20190417,000000,1.16,1.26,1.13,1.24,0,0
XTZ.V,D,20190418,000000,1.24,1.42,1.24,1.36,0,0
XTZ.V,D,20190419,000000,1.36,1.45,1.28,1.31,0,0
XTZ.V,D,20190420,000000,1.31,1.4,1.31,1.35,0,0
XTZ.V,D,20190421,000000,1.35,1.38,1.3,1.34,0,0
XTZ.V,D,20190422,000000,1.34,1.37,1.3,1.36,0,0
XTZ.V,D,20190423,000000,1.36,1.5,1.35,1.46,0,0
XTZ.V,D,20190424,000000,1.46,1.48,1.22,1.27,0,0
XTZ.V,D,20190425,000000,1.27,1.28,1.18,1.21,0,0
XTZ.V,D,20190426,000000,1.21,1.21,1.01,1.11,0,0
XTZ.V,D,20190427,000000,1.12,1.25,1.1,1.23,0,0
XTZ.V,D,20190428,000000,1.23,1.28,1.16,1.19,0,0
XTZ.V,D,20190429,000000,1.19,1.22,1.1,1.13,0,0
XTZ.V,D,20190430,000000,1.13,1.22,1.11,1.18,0,0
XTZ.V,D,20190501,000000,1.22,1.27,1.17,1.18,0,0
XTZ.V,D,20190502,000000,1.18,1.3,1.17,1.27,0,0
XTZ.V,D,20190503,000000,1.27,1.37,1.26,1.28,0,0
XTZ.V,D,20190504,000000,1.28,1.33,1.14,1.21,0,0
XTZ.V,D,20190505,000000,1.21,1.28,1.14,1.16,0,0
XTZ.V,D,20190506,000000,1.16,1.28,1.12,1.25,0,0
XTZ.V,D,20190507,000000,1.25,1.33,1.19,1.2,0,0
XTZ.V,D,20190508,000000,1.2,1.23,1.14,1.17,0,0
XTZ.V,D,20190509,000000,1.17,1.22,1.08,1.11,0,0
XTZ.V,D,20190510,000000,1.11,1.17,1.08,1.11,0,0
XTZ.V,D,20190511,000000,1.11,1.35,1.1,1.29,0,0
XTZ.V,D,20190512,000000,1.29,1.34,1.2,1.24,0,0
XTZ.V,D,20190513,000000,1.24,1.38,1.21,1.36,0,0
XTZ.V,D,20190514,000000,1.36,1.41,1.28,1.41,0,0
XTZ.V,D,20190515,000000,1.41,1.78,1.41,1.71,0,0
XTZ.V,D,20190516,000000,1.71,1.94,1.61,1.67,0,0
XTZ.V,D,20190517,000000,1.67,1.79,1.53,1.65,0,0
XTZ.V,D,20190518,000000,1.65,1.74,1.62,1.64,0,0
XTZ.V,D,20190519,000000,1.64,1.84,1.63,1.82,0,0
XTZ.V,D,20190520,000000,1.82,1.88,1.63,1.72,0,0
XTZ.V,D,20190521,000000,1.72,1.8,1.64,1.67,0,0
XTZ.V,D,20190522,000000,1.67,1.68,1.55,1.56,0,0
XTZ.V,D,20190523,000000,1.56,1.62,1.46,1.61,0,0
XTZ.V,D,20190524,000000,1.61,1.65,1.56,1.58,0,0
XTZ.V,D,20190525,000000,1.58,1.63,1.54,1.57,0,0
XTZ.V,D,20190526,000000,1.57,1.69,1.5,1.66,0,0
XTZ.V,D,20190527,000000,1.66,1.73,1.61,1.63,0,0
XTZ.V,D,20190528,000000,1.63,1.65,1.58,1.58,0,0
XTZ.V,D,20190529,000000,1.58,1.6,1.55,1.58,0,0
XTZ.V,D,20190530,000000,1.58,1.7,1.41,1.47,0,0
XTZ.V,D,20190531,000000,1.47,1.54,1.42,1.51,0,0
XTZ.V,D,20190601,000000,1.51,1.53,1.45,1.48,0,0
XTZ.V,D,20190602,000000,1.48,1.58,1.47,1.52,0,0
XTZ.V,D,20190603,000000,1.52,1.54,1.42,1.43,0,0
XTZ.V,D,20190604,000000,1.43,1.45,1.15,1.16,0,0
XTZ.V,D,20190605,000000,1.16,1.25,1.12,1.16,0,0
XTZ.V,D,20190606,000000,1.16,1.42,1.16,1.33,0,0
XTZ.V,D,20190607,000000,1.33,1.43,1.25,1.32,0,0
XTZ.V,D,20190608,000000,1.32,1.33,1.22,1.25,0,0
XTZ.V,D,20190609,000000,1.25,1.29,1.18,1.25,0,0
XTZ.V,D,20190610,000000,1.25,1.32,1.2,1.3,0,0
XTZ.V,D,20190611,000000,1.3,1.319,1.216,1.291,0,0
XTZ.V,D,20190612,000000,1.291,1.3,1.232,1.27,0,0
XTZ.V,D,20190613,000000,1.27,1.318,1.251,1.281,0,0
XTZ.V,D,20190614,000000,1.281,1.29,1.191,1.216,0,0
XTZ.V,D,20190615,000000,1.216,1.268,1.213,1.236,0,0
XTZ.V,D,20190616,000000,1.236,1.296,1.235,1.29,0,0
XTZ.V,D,20190617,000000,1.29,1.35,1.278,1.305,0,0
XTZ.V,D,20190618,000000,1.305,1.35,1.213,1.218,0,0
XTZ.V,D,20190619,000000,1.218,1.283,1.173,1.19,0,0
XTZ.V,D,20190620,000000,1.19,1.209,1.064,1.118,0,0
XTZ.V,D,20190621,000000,1.118,1.225,1.048,1.164,0,0
XTZ.V,D,20190622,000000,1.164,1.258,1.131,1.211,0,0
XTZ.V,D,20190623,000000,1.211,1.261,1.188,1.211,0,0
XTZ.V,D,20190624,000000,1.211,1.211,1.104,1.138,0,0
XTZ.V,D,20190625,000000,1.138,1.174,1.056,1.065,0,0
XTZ.V,D,20190626,000000,1.064,1.172,1.01,1.091,0,0
XTZ.V,D,20190627,000000,1.091,1.109,0.9065,0.9323,0,0
XTZ.V,D,20190628,000000,0.9323,1.082,0.9254,0.9891,0,0
XTZ.V,D,20190629,000000,0.9891,1.045,0.9343,1.014,0,0
XTZ.V,D,20190630,000000,1.014,1.046,0.8892,0.947,0,0
XTZ.V,D,20190701,000000,0.947,0.973,0.8308,0.8955,0,0
XTZ.V,D,20190702,000000,0.8955,1.111,0.8593,0.9915,0,0
XTZ.V,D,20190703,000000,0.9915,1.298,0.9903,1.26,0,0
XTZ.V,D,20190704,000000,1.26,1.316,1.14,1.263,0,0
XTZ.V,D,20190705,000000,1.263,1.28,1.168,1.238,0,0
XTZ.V,D,20190706,000000,1.238,1.296,1.202,1.21,0,0
XTZ.V,D,20190707,000000,1.21,1.239,1.148,1.206,0,0
XTZ.V,D,20190708,000000,1.206,1.229,1.174,1.22,0,0
XTZ.V,D,20190709,000000,1.22,1.249,1.15,1.226,0,0
XTZ.V,D,20190710,000000,1.226,1.266,1.148,1.162,0,0
XTZ.V,D,20190711,000000,1.173,1.194,0.9624,1.026,0,0
XTZ.V,D,20190712,000000,1.026,1.085,0.9835,1.066,0,0
XTZ.V,D,20190713,000000,1.066,1.103,0.94,0.9676,0,0
XTZ.V,D,20190714,000000,0.9676,1.017,0.9286,0.9497,0,0
XTZ.V,D,20190715,000000,0.9497,1.016,0.88,0.9689,0,0
XTZ.V,D,20190716,000000,0.9689,1.004,0.8385,0.8385,0,0
XTZ.V,D,20190717,000000,0.8385,0.9496,0.8282,0.9493,0,0
XTZ.V,D,20190718,000000,0.9497,0.9968,0.9015,0.9656,0,0
XTZ.V,D,20190719,000000,0.9657,0.9808,0.9295,0.9775,0,0
XTZ.V,D,20190720,000000,0.9777,1.048,0.969,1.048,0,0
XTZ.V,D,20190721,000000,1.048,1.17,0.9311,1.059,0,0
XTZ.V,D,20190722,000000,1.059,1.153,1.059,1.127,0,0
XTZ.V,D,20190723,000000,1.127,1.128,1.003,1.061,0,0
XTZ.V,D,20190724,000000,1.061,1.123,0.982,1.023,0,0
XTZ.V,D,20190725,000000,1.023,1.056,0.946,1.03,0,0
XTZ.V,D,20190726,000000,1.03,1.036,1.007,1.021,0,0
XTZ.V,D,20190727,000000,1.021,1.06,0.9773,0.9955,0,0
XTZ.V,D,20190728,000000,0.9955,1.022,0.971,1.002,0,0
XTZ.V,D,20190729,000000,1.002,1.041,0.9763,1.012,0,0
XTZ.V,D,20190730,000000,1.012,1.268,0.9975,1.198,0,0
XTZ.V,D,20190731,000000,1.207,1.299,1.18,1.256,0,0
XTZ.V,D,20190801,000000,1.256,1.454,1.237,1.446,0,0
XTZ.V,D,20190802,000000,1.446,1.464,1.351,1.42,0,0
XTZ.V,D,20190803,000000,1.42,1.466,1.372,1.411,0,0
XTZ.V,D,20190804,000000,1.411,1.498,1.385,1.439,0,0
XTZ.V,D,20190805,000000,1.439,1.5,1.334,1.49,0,0
XTZ.V,D,20190806,000000,1.49,1.687,1.362,1.461,0,0
XTZ.V,D,20190807,000000,1.462,1.5,1.359,1.374,0,0
XTZ.V,D,20190808,000000,1.374,1.595,1.333,1.5,0,0
XTZ.V,D,20190809,000000,1.5,1.585,1.366,1.429,0,0
XTZ.V,D,20190810,000000,1.427,1.462,1.352,1.377,0,0
XTZ.V,D,20190811,000000,1.377,1.414,1.362,1.385,0,0
XTZ.V,D,20190812,000000,1.385,1.392,1.358,1.363,0,0
XTZ.V,D,20190813,000000,1.363,1.374,1.264,1.266,0,0
XTZ.V,D,20190814,000000,1.266,1.29,1.134,1.163,0,0
XTZ.V,D,20190815,000000,1.163,1.269,1.029,1.259,0,0
XTZ.V,D,20190816,000000,1.259,1.265,1.131,1.203,0,0
XTZ.V,D,20190817,000000,1.203,1.224,1.17,1.184,0,0
XTZ.V,D,20190818,000000,1.184,1.24,1.174,1.212,0,0
XTZ.V,D,20190819,000000,1.206,1.243,1.19,1.203,0,0
XTZ.V,D,20190820,000000,1.203,1.219,1.153,1.172,0,0
XTZ.V,D,20190821,000000,1.172,1.175,1.1,1.111,0,0
XTZ.V,D,20190822,000000,1.11,1.155,1.087,1.125,0,0
XTZ.V,D,20190823,000000,1.125,1.218,1.122,1.178,0,0
XTZ.V,D,20190824,000000,1.178,1.179,1.114,1.147,0,0
XTZ.V,D,20190825,000000,1.147,1.17,1.116,1.12,0,0
XTZ.V,D,20190826,000000,1.12,1.188,1.119,1.152,0,0
XTZ.V,D,20190827,000000,1.152,1.177,1.117,1.124,0,0
XTZ.V,D,20190828,000000,1.124,1.129,1.025,1.05,0,0
XTZ.V,D,20190829,000000,1.05,1.062,0.9928,1.009,0,0
XTZ.V,D,20190830,000000,1.009,1.077,0.9886,1.063,0,0
XTZ.V,D,20190831,000000,1.063,1.082,1.002,1.021,0,0
XTZ.V,D,20190901,000000,1.021,1.057,1.012,1.039,0,0
XTZ.V,D,20190902,000000,1.039,1.084,1.025,1.068,0,0
XTZ.V,D,20190903,000000,1.068,1.071,1.018,1.046,0,0
XTZ.V,D,20190904,000000,1.046,1.05,1.012,1.031,0,0
XTZ.V,D,20190905,000000,1.031,1.053,1.001,1.01,0,0
XTZ.V,D,20190906,000000,1.011,1.038,0.99,0.9966,0,0
XTZ.V,D,20190907,000000,0.9966,1.04,0.9737,1.022,0,0
XTZ.V,D,20190908,000000,1.022,1.08,1.018,1.052,0,0
XTZ.V,D,20190909,000000,1.052,1.121,1.026,1.047,0,0
XTZ.V,D,20190910,000000,1.047,1.052,1.005,1.015,0,0
XTZ.V,D,20190911,000000,1.015,1.029,0.9959,1.005,0,0
